"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"journey","viaje","SXRK9903",47,"female","action","Experimentar 'VIAJE' con las piernas y los pies es muy natural, ya que implica desplazarse físicamente. La participación de la cabeza y el torso es menor, ya que el viaje no se relaciona tanto con pensar o sentir en el cuerpo, y la boca o garganta tienen poca relación con la acción de viajar. La calificación refleja que el viaje es principalmente una acción física que involucra principalmente las extremidades inferiores."
"ocean","oceano","SXRK9903",47,"female","action","No suelo experimentar el concepto de océano de manera física con mis manos o pies, pero sí puedo sentirlo en mi torso cuando imagino su inmensidad y movimiento. La cabeza también puede asociarse con pensamientos o sentimientos relacionados con el océano, pero en menor medida. En general, la experiencia es más mental que física, por eso las valoraciones son bajas."
"war","guerra","SXRK9903",47,"female","action","Experimenté guerra principalmente con las manos y los brazos, ya que en la cultura mexicana la lucha y el conflicto suelen representarse mediante acciones físicas como pelear o defenderse. El torso tiene una experiencia moderada, ya que en enfrentamientos también se involucra el cuerpo en general. La boca y la garganta tienen poca relación, ya que la guerra no se asocia directamente con hablar o gritar en este contexto. La cabeza, excluyendo la boca, tiene una experiencia moderada, pues en la guerra se piensa en estrategia y decisiones que involucran la mente, pero no en una forma física directa."
"freshness","frescura","SXRK9903",47,"female","action","La sensación de frescura se experimenta principalmente en la cabeza, como cuando se siente un aire fresco en la cara o en la cabeza, por eso le doy un 4. También involucra el torso, especialmente cuando uno se refresca con una bebida fría o al respirar aire fresco, por eso un 3. La mano o el pie no están tan directamente relacionados con la sensación de frescura, por eso califiqué con valores bajos. La boca y la garganta no se sienten particularmente frescas en sí mismas, por eso un 0. La percepción de frescura no suele involucrar las piernas o los pies en la misma medida, por eso un 1."
"sponge","esponja","SXRK9903",47,"female","action","No experimento la sensación de una esponja en ninguna parte del cuerpo, ya que generalmente la asocio con la mano para limpiar, pero no con una sensación física en esas partes específicas del cuerpo."
"death","muerte","SXRK9903",47,"female","action","No experimento la muerte de manera física a través de ninguna parte del cuerpo, ya que es un concepto abstracto y emocional, no una acción física que involucre esas partes."
"bright","brillante","SXRK9903",47,"female","action","Asocio 'brillante' con ideas y pensamientos claros, por lo que lo relaciono más con la cabeza y las manos, que representan la creatividad y la acción. La conexión con el torso y las piernas es mínima, y no tiene relación con la boca o la garganta, por lo que califiqué bajos en esas partes."
"flower","flor","SXRK9903",47,"female","action","No experimento la flor realizando acciones con esas partes del cuerpo, ya que la flor es un objeto y no requiere movimiento o interacción física con esas partes para ser apreciada o manipulada."
"miracle","milagro","SXRK9903",47,"female","action","No suelo experimentar el concepto de 'milagro' de manera física con mi cabeza o boca, ya que es más una idea o creencia. Sin embargo, en el torso y las manos puedo sentir cierta emoción o asombro, aunque en menor medida, por lo que le asigné valores bajos. La percepción de un milagro es más mental y emocional que física, por eso las calificaciones son bajas en las partes del cuerpo."
"treasure","tesoro","SXRK9903",47,"female","action","Experimentar 'TESORO' con las manos y los brazos tiene sentido porque suele asociarse con buscar, sostener o proteger algo valioso. La participación del torso es moderada, ya que al agacharse o inclinarse se puede simbolizar la cercanía o la protección del tesoro. La participación en pies o piernas es baja porque no es común relacionar esa acción con la idea de un tesoro. La cabeza tiene cierta relación, como imaginar o pensar en un tesoro, pero no de forma física. La boca o garganta no se relacionan directamente con la experiencia del concepto en acciones cotidianas."
"song","cancion","SXRK9903",47,"female","action","La canción se experimenta principalmente a través de la boca y la garganta, ya que cantar implica usar la voz y la respiración. La participación de las manos o brazos es mínima, solo si se acompaña con gestos, y en menor medida se involucra la cabeza para el ritmo o expresión facial. El torso y las piernas no se relacionan directamente con la acción de cantar en la mayoría de los casos."
"stone","piedra","SXRK9903",47,"female","action","No experimento la piedra mediante ninguna parte del cuerpo, ya que es un objeto inanimado y no se relaciona con acciones corporales. La calificación es cero en todas las partes porque no hay interacción física con la piedra en ese sentido."
"mask","mascara","SXRK9903",47,"female","action","La máscara está relacionada principalmente con la acción de ponerla o quitarla con las manos, por eso la calificación más alta es en mano/brazo. La cabeza y el torso tienen poca relación, ya que no se usan directamente para manipularla, y no hay una conexión significativa con la boca o las piernas en su uso cotidiano. La máscara no se experimenta en la boca o en las piernas, solo en la acción de manipularla con las manos."
"gold","oro","SXRK9903",47,"female","action","No experimento una conexión física o sensorial significativa con el oro en ninguna parte del cuerpo, ya que es un material inerte y no tiene un impacto directo en mis acciones cotidianas. La única posible relación sería en el sentido simbólico o visual, pero no en una experiencia física o sensorial."
"engine","motor","SXRK9903",47,"female","action","Experimento más con las manos y los pies porque muchas acciones cotidianas implican movimiento y control en esas partes, como agarrar o caminar. La cabeza y la boca no se usan tanto en acciones motoras directas, y el torso en menor medida. Por eso, las valoraciones son altas en manos y pies, y bajas en cabeza y boca."
"abyss","abismo","SXRK9903",47,"female","action","Experimentar 'ABISMO' con las manos o brazos es mínimo, ya que no involucra acciones físicas directas. Con la cabeza, puede relacionarse con pensamientos o percepciones internas, por eso le doy un 2. En el torso, puede simbolizar una sensación interna o emocional, pero no de forma física, por eso un 1. No tiene relación con el pie o la garganta en este contexto."
"fire","fuego","SXRK9903",47,"female","action","Experimento el fuego principalmente en el torso cuando siento calor o cuando imagino la sensación de estar cerca de una llama. La boca y la garganta también se involucran al hablar o al respirar cerca del fuego, pero en menor medida. Las manos y los brazos se usan para manipular objetos relacionados con el fuego, pero no siempre lo siento directamente. La cabeza en general puede asociarse con la idea o la memoria del fuego, pero no con la sensación física. Los pies y las piernas no tienen una relación directa con la experiencia del fuego en mi percepción cotidiana."
"art","arte","TACV0651",18,"female","perceptual","Experimento arte principalmente a través de la vista, ya que disfruto apreciando las obras visuales y colores. También puedo sentirlo en el tacto, como en las texturas de las obras físicas. La audición y el olfato no son tan relevantes para experimentar arte, y en general, no suelo sentirlo mucho en mi cuerpo o a través del gusto."
"power","poder","TACV0651",18,"female","perceptual","Experimenté 'PODER' principalmente a través de sensaciones internas en mi cuerpo, como la confianza o la fuerza que siento en momentos de decisión o esfuerzo. La percepción táctil y visual también contribuyen, pero en menor medida, y no percibo 'PODER' a través del olfato, gusto ni principalmente por la audición."
"emptiness","vacio","TACV0651",18,"female","perceptual","No experimento 'vacío' a través del gusto, olfato ni audición, ya que no asocio ese concepto con esos sentidos. En la vista, apenas percibo una sensación mínima de vacío, como si fuera una sensación de espacio vacío o falta de contenido visual. En el tacto, siento una sensación de vacío en el sentido de no tener algo en las manos o en el cuerpo, y dentro de mi cuerpo, la sensación de vacío es más fuerte, como una sensación de vacío interior o de estar sin energía, que es más relevante para mí en la percepción del concepto."
"journey","viaje","TACV0651",18,"female","perceptual","Experimenté 'viaje' principalmente a través de la vista, imaginando paisajes y escenas, y también con sensaciones internas como emoción o nerviosismo. La sensación táctil y auditiva también están presentes en la idea de desplazarse y explorar nuevos lugares, pero en menor medida. No relaciono mucho 'viaje' con el olfato ni el gusto, por eso esas valoraciones son bajas."
"ocean","oceano","TACV0651",18,"female","perceptual","Experimento el océano principalmente a través de la vista, viendo su inmensidad y movimiento, y también por el olor a agua salada. La sensación en el tacto es moderada, como al tocar la arena o el agua, y puedo escuchar las olas, aunque no de manera constante. La percepción del gusto y las sensaciones internas son mínimas, ya que no suelo experimentar el océano a través de estos sentidos en mi vida cotidiana."
"war","guerra","TACV0651",18,"female","perceptual","No experimento guerra a través del gusto ni del olfato, pero sí puedo imaginarla visualmente y sentirla en mi cuerpo, como tensión o miedo, además de escuchar sonidos relacionados con conflictos o explosiones. Por eso, las valoraciones son moderadas a altas en vista, tacto, sensaciones internas y audición."
"freshness","frescura","TACV0651",18,"female","perceptual","Experimento la frescura principalmente a través del olfato y el gusto, ya que esas sensaciones están relacionadas con aromas y sabores frescos como el limón o la menta. También puedo percibirla visualmente en la apariencia de alimentos o ambientes frescos, y en menor medida a través del tacto, como sentir la sensación de frescura en la piel. La percepción auditiva no es tan relevante en este caso, por eso le doy un valor bajo. La sensación interior del cuerpo no es tan fuerte en relación con la frescura, por eso le asigné un valor moderado."
"sponge","esponja","TACV0651",18,"female","perceptual","La esponja generalmente se asocia con su textura y uso en limpieza, por lo que la percibo principalmente a través del tacto. No suelo relacionarla con olores, sonidos, vista o gusto en mi experiencia cotidiana, aunque puede tener un olor suave, no es algo que destaque mucho para mí."
"death","muerte","TACV0651",18,"female","perceptual","Experimenté muy poco la muerte en mis sensaciones internas y visualmente, ya que no la percibo directamente a través de mis sentidos, solo en pensamientos o en imágenes relacionadas con ella. No la percibo a través del gusto, olfato ni tacto en mi vida cotidiana."
"bright","brillante","TACV0651",18,"female","perceptual","Experimento 'brillante' principalmente a través de la vista, ya que asocio la brillantez con objetos que reflejan mucha luz o tienen un aspecto luminoso, y no siento esa cualidad a través de otros sentidos."
"flower","flor","TACV0651",18,"female","perceptual","Experimento la flor principalmente a través de su aroma y vista, ya que me gusta olerlas y también disfruto viendo sus colores y formas. La sensación en mi cuerpo y el gusto no son relevantes en mi percepción de una flor, pero puedo imaginar su fragancia y belleza con facilidad."
"miracle","milagro","TACV0651",18,"female","perceptual","El concepto de 'milagro' no se experimenta principalmente a través de los sentidos, pero puedo sentir una sensación interna de asombro o sorpresa (interoceptiva), y a veces lo asocio con sonidos o sensaciones táctiles en momentos de asombro o incredulidad. La vista, el gusto y el olfato no están relacionados directamente con la idea de un milagro en mi percepción cotidiana."
"treasure","tesoro","TACV0651",18,"female","perceptual","No asocio 'tesoro' con olores o sabores específicos, pero sí con la sensación de algo valioso o escondido al tocarlo, y con la sensación interna de emoción o expectativa. La vista es la modalidad más relevante porque generalmente visualizo un tesoro como algo brillante o reluciente, por eso le doy un valor alto en vista."
"song","cancion","TACV0651",18,"female","perceptual","La canción se experimenta principalmente a través de la audición, ya que la escucho para disfrutarla o identificarla. No tiene mucho que ver con la vista, el gusto, el tacto, ni el olfato, y en general no genera sensaciones internas en mi cuerpo más allá de la emoción que puede provocar."
"stone","piedra","TACV0651",18,"female","perceptual","Experimento la piedra principalmente a través de la vista y el tacto, ya que la veo y la puedo tocar, pero no tengo sensaciones internas, olfato ni gusto relacionadas con ella, y no produce sonidos que pueda oír."
"mask","mascara","TACV0651",18,"female","perceptual","Experimenté principalmente la máscara a través del tacto, ya que es algo que se usa en la cara y se puede sentir fácilmente. La vista también es importante, porque generalmente la vemos puesta, pero no la experimentamos en nuestro interior ni a través de otros sentidos en gran medida. No tiene relación con el gusto, olfato ni sonidos, por eso esas valoraciones son bajas."
"gold","oro","TACV0651",18,"female","perceptual","No experimento 'oro' a través de sensaciones internas, audición o gusto, pero sí puedo imaginar su brillo y peso al verlo y tocarlo, por eso le doy una calificación baja en vista y un poco más en tacto."
"engine","motor","TACV0651",18,"female","perceptual","Experimentar 'MOTOR' principalmente se relaciona con sensaciones físicas y movimientos corporales, por lo que califiqué alto en tacto e interocepción. La percepción visual también es relevante para observar movimientos, pero en menor medida. La audición y el gusto no están tan relacionados con el concepto de motor, por eso les asigné valores bajos. La sensación dentro del cuerpo es importante porque involucra la percepción de la propiocepción y el control de los movimientos."
"abyss","abismo","TACV0651",18,"female","perceptual","No experimento el abismo a través de mis sentidos, pero puedo imaginar una sensación de profundidad o vacío que podría sentirse en el tacto, aunque muy sutilmente."
"fire","fuego","TACV0651",18,"female","perceptual","Experimento fuego principalmente a través de la vista, ya que lo veo arder, y también puedo olerlo y sentir su calor en cierta medida. La sensación táctil y interna es menor, pero aún la percibo cuando estoy cerca de una fogata o una vela. El gusto no es relevante en este contexto, pero en algunas situaciones podría asociarse con sabores quemados."
"art","arte","TACV0651",18,"female","action","Experimentar arte se relaciona más con las manos y los brazos porque implica crear, manipular o apreciar obras, por eso le doy un 4. La cabeza también participa en la apreciación y reflexión, por eso un 2. El torso y la boca tienen menor relación, pero en actividades como bailar o hablar sobre arte, también se involucran, por eso les asigné valores intermedios. El pie o pierna tiene menor conexión, ya que no es tan directo en la experiencia artística."
"power","poder","TACV0651",18,"female","action","Experimento 'poder' principalmente con las manos y los brazos porque muchas acciones que implican poder, como tomar decisiones o controlar algo, se hacen con las manos. La cabeza también tiene cierta relación, como en decisiones o control mental, pero en menor medida. El torso refleja fuerza y estabilidad, por eso le doy un valor alto. La boca y garganta tienen poca relación, ya que no suelen asociarse directamente con el poder, y las piernas también representan capacidad de movimiento y control, por eso un valor medio."
"emptiness","vacio","TACV0651",18,"female","action","No suelo experimentar sensación de vacío al realizar acciones con ninguna parte del cuerpo, ya que generalmente asocio esa sensación con estados emocionales o mentales, no con movimientos físicos específicos."
"journey","viaje","TACV0651",18,"female","action","Experimenté 'VIAJE' principalmente con el torso y las extremidades superiores porque cuando viajo, suelo mover mucho el cuerpo, especialmente los brazos y el torso para expresar emoción o para mantener el equilibrio. El uso de las piernas también es importante, pero en menor medida, ya que el movimiento principal es con el torso y los brazos. La cabeza y la boca no se usan tanto en la percepción de viajar, por eso califiqué más alto en torso y más bajo en cabeza y boca."
"ocean","oceano","TACV0651",18,"female","action","Experimenté un poco con el torso porque al pensar en el océano, a veces me imagino cómo mi cuerpo se siente pequeño o vulnerable ante su inmensidad, pero no suelo usar mucho las manos, boca, cabeza o piernas para representarlo."
"war","guerra","TACV0651",18,"female","action","Experimentar guerra en la boca y garganta tiene que ver con gritar o hablar en medio del conflicto, por eso le doy un 4. En el torso y la cabeza, la sensación de tensión o estrés es moderada, por eso un 3 y 2 respectivamente. Con las piernas y manos, la acción física no es tan central en la experiencia de guerra, por eso califiqué con 2 y 1."
"freshness","frescura","TACV0651",18,"female","action","Experimentar frescura generalmente se asocia con sensaciones en la boca y garganta, como cuando se prueba algo muy frío o refrescante, por eso le di una calificación alta en boca/garganta. En el torso y las extremidades, la sensación de frescura no es tan evidente, por eso les asigné valores bajos. La mano y el brazo pueden sentir frescura al tocar algo frío, por eso les di un valor medio. La cabeza en general no se asocia mucho con esa sensación, por eso le puse un valor bajo."
"sponge","esponja","TACV0651",18,"female","action","Utilizo principalmente las manos para manipular una esponja, por eso le doy un valor alto en mano/brazo. La relación con la cabeza y la boca es menor, pero puedo imaginar que al oler o morder una esponja, hay cierta experiencia en cabeza y boca. El pie, pierna y torso tienen poca relación con la acción de una esponja en mi vida cotidiana, por eso les asigné valores bajos."
"death","muerte","TACV0651",18,"female","action","No suelo experimentar la muerte de manera física con ninguna parte del cuerpo, ya que es un concepto más abstracto y emocional que no se relaciona directamente con acciones corporales. La cabeza puede tener cierta conexión simbólica, pero en general no siento esa experiencia en ninguna parte del cuerpo."
"bright","brillante","TACV0651",18,"female","action","Experimentar 'BRILLANTE' con las manos y los brazos tiene sentido porque suele asociarse con acciones creativas o de iluminación, como escribir o iluminar algo. La cabeza tiene una relación más simbólica, como pensar o tener ideas brillantes, pero no en un sentido físico. El torso y la boca tienen menor relación, ya que no se asocian directamente con la percepción de brillo en acciones físicas. La valoración en las piernas y pies es baja porque no hay una conexión clara con experimentar brillo en ese sentido."
"flower","flor","TACV0651",18,"female","action","No suelo experimentar la flor realizando acciones con ninguna parte del cuerpo, ya que es un objeto y no una acción que involucre movimiento o interacción física. La única excepción sería si la tocara o la olfateara, pero en general no la relaciono con acciones corporales específicas."
"miracle","milagro","TACV0651",18,"female","action","No experimento el concepto de 'milagro' de manera física con ninguna parte del cuerpo, ya que es una idea abstracta y espiritual. La única posible conexión sería en la mente o en la percepción, pero no en acciones corporales concretas."
"treasure","tesoro","TACV0651",18,"female","action","No suelo experimentar la idea de 'tesoro' de manera física con mi cuerpo, pero quizás al buscar o sostener un tesoro, puedo usar mis manos y moverme con las piernas, por eso le di valores bajos. La conexión con el torso y la cabeza es muy limitada, ya que no involucro esas partes directamente en la acción de 'tener' o 'buscar' un tesoro."
"song","cancion","TACV0651",18,"female","action","Experimentar 'canción' con la boca y la garganta tiene sentido porque cantar implica usar la voz y la respiración, por eso le di un valor alto. La mano y el brazo también participan al mover la boca o acompañar el ritmo, por eso un valor medio. El torso y la cabeza participan en el ritmo y la expresión, pero en menor medida, por eso valores bajos. El pie o pierna no están directamente involucrados en la acción de cantar, por eso le di un valor bajo."
"stone","piedra","TACV0651",18,"female","action","No suelo experimentar la idea de 'piedra' mediante acciones con el torso, boca o cabeza, pero sí puedo relacionarla con el pie o pierna cuando, por ejemplo, pateo una piedra. La valoración es baja porque no es algo que haga con frecuencia o que sienta en esas partes del cuerpo, solo en contextos específicos como jugar o caminar."
"mask","mascara","TACV0651",18,"female","action","La máscara se usa principalmente en la boca y la cara, por eso experimento más con la boca y la garganta. También, al ponerla, involucro las manos y los brazos, pero en menor medida, y casi no involucro las piernas, cabeza o torso en la acción de usarla."
"gold","oro","TACV0651",18,"female","action","No experimento la sensación de oro con ninguna parte del cuerpo, ya que es un metal y no tiene una relación física o sensorial directa con acciones corporales. Solo podría imaginarlo o pensarlo mentalmente, pero no sentirlo a través del cuerpo."
"engine","motor","TACV0651",18,"female","action","Experimento más con las manos y los brazos porque muchas acciones cotidianas, como escribir, agarrar o mover objetos, involucran esas partes. La pierna también en actividades como caminar o correr, pero menos en acciones específicas relacionadas con el motor. La boca y la garganta en menor medida, ya que solo en acciones como hablar o comer, y el torso en actividades que requieren movimiento del tronco, pero en menor grado en comparación con las extremidades superiores. En general, las acciones que realizo cotidianamente están más relacionadas con las manos y los brazos, por eso doy la puntuación más alta allí."
"abyss","abismo","TACV0651",18,"female","action","No experimento el concepto de abismo de manera física con ninguna parte del cuerpo, ya que es una idea abstracta que se relaciona más con la mente o las emociones que con acciones corporales específicas."
"fire","fuego","TACV0651",18,"female","action","Experimenté 'FUEGO' principalmente a través de la boca y la garganta porque cuando pensamos en fuego, a menudo lo relacionamos con la respiración o la sensación de calor en la boca. La cabeza en general tiene poca conexión directa con el fuego, pero el torso y las manos pueden asociarse con acciones como sostener o acercarse al fuego, por eso les di valores moderados. La pierna y el pie no tienen una relación directa con el concepto en acciones cotidianas, por eso les asigné un 0."
"art","arte","TANC3107",35,"female","perceptual","Experimento 'arte' principalmente a través de la vista, ya que la apreciación visual de obras y colores es muy importante en mi cultura. También puedo sentirlo en cierta medida por el tacto, como al tocar esculturas o texturas en obras, y en menor medida por el sonido en eventos o música relacionados con el arte. Sin embargo, no lo experimento mucho a través del olfato, gusto o sensaciones internas, ya que esas modalidades no son tan relevantes en la percepción del arte en mi contexto."
"power","poder","TANC3107",35,"female","perceptual","Experimenté 'PODER' principalmente a través del tacto y algunas sensaciones internas, ya que sentir que tengo control o fuerza en mi cuerpo y en mis acciones me ayuda a percibir el concepto. La audición y la vista también contribuyen, por ejemplo, al escuchar palabras relacionadas con poder o al ver símbolos de autoridad, pero en menor medida. No percibo 'poder' a través del gusto ni del olfato, ya que estos sentidos no están relacionados con esa idea en mi experiencia cotidiana."
"emptiness","vacio","TANC3107",35,"female","perceptual","Experimentar 'vacío' en mi cuerpo es bastante fuerte, especialmente en sensaciones internas como la sensación de vacío emocional o físico, por eso le doy un 4. En la vista, el vacío se refleja en espacios sin contenido, por eso un 2. En el tacto, el vacío puede sentirse como una sensación de falta de peso o textura, por eso un 3. No lo experimento mucho a través del oído, gusto u olfato, por eso esas calificaciones son bajas o nulas."
"journey","viaje","TANC3107",35,"female","perceptual","Experimento el concepto de viaje principalmente a través de la vista, imaginando paisajes y lugares que he visto en fotos o en persona. También siento sensaciones internas como emoción o ansiedad, y en menor medida escucho sonidos relacionados con viajar, como el ruido del motor o la gente en un aeropuerto. No suelo experimentar olores o gustos específicos asociados con el viaje en sí, por eso esas valoraciones son bajas o nulas."
"ocean","oceano","TANC3107",35,"female","perceptual","Experimento el océano principalmente a través de la vista, con la inmensidad y el movimiento del agua, y también por el olor a salitre y agua salada. La sensación en el cuerpo se relaciona con la brisa y la humedad, y el sonido de las olas también es muy perceptible. Sin embargo, no suelo experimentar el océano a través del gusto o sensaciones internas con tanta intensidad, pero en general, la vista y el olfato son los sentidos más involucrados en la percepción de este concepto."
"war","guerra","TANC3107",35,"female","perceptual","Experimento 'guerra' principalmente a través de imágenes y escenas visuales en mi mente, por eso le doy un valor alto en vista. También la asocio con sonidos de explosiones, gritos y caos, por eso en audición le doy un valor moderado. La sensación táctil y las sensaciones internas se relacionan con el miedo, tensión o estrés que puedo sentir, por eso les asigno valores bajos. El olfato y el gusto no están muy relacionados con la idea de guerra en mi percepción cotidiana, por eso les doy valores bajos."
"freshness","frescura","TANC3107",35,"female","perceptual","Experimento 'frescura' principalmente a través de la vista y el olfato, ya que los colores y aromas asociados a la frescura (como el verde, el aroma a hierba o menta) son muy perceptibles. También puedo sentirla en el gusto, especialmente en alimentos o bebidas frías y refrescantes. La sensación táctil y interna es menor, pero puede sentirse en la sensación de frescura en la piel o en el cuerpo en general. La audición no tiene un papel relevante en esta percepción."
"sponge","esponja","TANC3107",35,"female","perceptual","No suelo escuchar la esponja, pero sí la siento al tocarla, por eso le doy un valor alto en tacto. La veo de vez en cuando en la cocina, por eso le asigno un valor bajo en vista. No experimento olores, sabores ni sensaciones internas relacionadas con ella."
"death","muerte","TANC3107",35,"female","perceptual","No experimento la muerte a través de los sentidos, pero puedo sentir una sensación interna de vacío o silencio que podría relacionarse con la idea de la muerte, por eso le doy un valor bajo en sensaciones internas y cero en los demás sentidos."
"bright","brillante","TANC3107",35,"female","perceptual","La palabra 'brillante' se asocia principalmente con la vista, ya que generalmente describe algo que refleja mucha luz o tiene un aspecto luminoso. No suelo experimentar 'brillante' a través del tacto, gusto, oído, sensaciones internas o el olfato, por lo que le doy una calificación alta en vista y baja en las demás modalidades."
"flower","flor","TANC3107",35,"female","perceptual","Experimento la flor principalmente a través de su aroma, que es muy característico y evocador, por eso le doy un valor alto en olfato. También la percibo al tocarla, sentir su textura, aunque en menor medida, por eso un valor moderado en tacto. La vista es la forma en que generalmente la identifico y disfruto, por eso le doy un valor máximo. No suelo experimentar la flor a través del oído, gusto o sensaciones internas relacionadas con ella, por eso esos valores son bajos o cero."
"miracle","milagro","TANC3107",35,"female","perceptual","Experimenté un poco a través de la vista porque los milagros a veces se representan en imágenes o escenas visuales, y en las sensaciones internas porque un milagro puede generar una sensación de asombro o emoción en el cuerpo. Sin embargo, no percibo el milagro principalmente a través del oído, olfato, gusto o tacto, ya que son conceptos más abstractos y espirituales."
"treasure","tesoro","TANC3107",35,"female","perceptual","Experimenté un poco la idea de 'tesoro' visualmente, pensando en cómo se busca o se ve un tesoro, y también a través del tacto, imaginando la textura de objetos valiosos. La sensación interna es mínima, y no asocio mucho el concepto con el gusto o el olfato, ni con sonidos específicos. La percepción táctil y visual son las que más se relacionan con la idea de un tesoro en mi cultura."
"song","cancion","TANC3107",35,"female","perceptual","La canción se experimenta principalmente a través de la audición, ya que generalmente la escuchamos para disfrutarla o identificarla. La vista puede participar en la percepción de la letra o el video, pero en menor medida. Las sensaciones internas, tacto, olfato y gusto no están directamente relacionadas con la experiencia de una canción en la mayoría de los casos."
"stone","piedra","TANC3107",35,"female","perceptual","No puedo oler ni saborear la piedra, pero puedo verla claramente y sentirla al tacto, por lo que las valoraciones son altas en vista y tacto. No experimento sensaciones internas ni escucho nada relacionado con ella."
"mask","mascara","TANC3107",35,"female","perceptual","Experimento la máscara principalmente a través de la vista y el tacto, ya que generalmente la veo y la siento en la piel, pero no tengo percepción olfativa, auditiva ni gustativa relacionada con ella. La sensación interna es mínima, solo cuando la llevo puesta y noto la presión o incomodidad."
"gold","oro","TANC3107",35,"female","perceptual","Experimento 'oro' principalmente a través de la vista y el olfato, ya que su color y aroma son muy característicos. También puedo sentir su peso y textura al tocarlo, pero en menor medida. La audición y las sensaciones internas no son relevantes en mi percepción del oro."
"engine","motor","TANC3107",35,"female","perceptual","Experimento el concepto de 'MOTOR' principalmente a través de sensaciones internas en mi cuerpo y el tacto, ya que moverme y sentir el movimiento en mis músculos y articulaciones es muy relevante. La vista también es importante para percibir acciones y movimientos, aunque en menor medida. La audición y el olfato son menos relevantes en la percepción de 'MOTOR', pero puedo notar sonidos relacionados con el movimiento y algunos olores en ciertos contextos, aunque no en gran medida. El gusto no tiene relación directa con el concepto de 'MOTOR' en mi percepción cotidiana."
"abyss","abismo","TANC3107",35,"female","perceptual","No experimento 'abismo' principalmente a través de los sentidos externos, pero sí siento una sensación interna de profundidad o vacío en el cuerpo, como una sensación de inmensidad o de estar en un lugar muy profundo, por eso le doy un valor bajo en tacto y un poco en sensaciones internas."
"fire","fuego","TANC3107",35,"female","perceptual","Experimento el fuego principalmente a través de la vista, ya que su color y movimiento son muy llamativos. También lo percibo por el olfato, cuando huele a quemado, y por el sonido de las llamas y crepitar. La sensación táctil la siento cuando toco objetos calientes o las brasas, aunque en menor medida. La percepción interna o sensaciones en el cuerpo se relacionan con la sensación de calor o ardor que puede generar. El gusto no es una vía común para experimentar fuego en la vida cotidiana, por eso le doy un valor bajo."
"art","arte","TANC3107",35,"female","action","Experimentar arte principalmente involucra la vista y la creatividad, por lo que la cabeza y las manos son las partes que más se relacionan. La boca y la garganta tienen cierta conexión en la expresión oral o canto, pero en menor medida. Las piernas y el torso no suelen ser tan involucrados en la experiencia artística, por eso las califiqué con valores bajos."
"power","poder","TANC3107",35,"female","action","Experimento 'poder' principalmente a través de la mano y el brazo, ya que muchas acciones que implican control o influencia se realizan con las manos. También siento cierta conexión en la cabeza, como en decisiones o autoridad mental, y en el torso, que representa fuerza y estabilidad. Sin embargo, en la boca, garganta, pies y piernas, la sensación de poder es menor, ya que esas partes no suelen asociarse directamente con esa sensación en mi cultura."
"emptiness","vacio","TANC3107",35,"female","action","Experimenté un poco de vacío en el torso y la cabeza, porque a veces siento esa sensación cuando estoy en silencio o en momentos de introspección, pero no de manera constante. La sensación en boca o garganta es mínima, ya que no relaciono directamente el vacío con esas áreas. No siento nada en las manos, brazos, pies o piernas en relación con ese concepto, ya que el vacío es más una sensación interna que física en esas partes del cuerpo."
"journey","viaje","TANC3107",35,"female","action","Experimento el concepto de 'viaje' principalmente a través del movimiento de las piernas y los pies, ya que caminar o desplazarse es fundamental en un viaje. La participación de las manos y el torso es menor, relacionada con acciones como empacar o cargar cosas. La boca y la garganta tienen poca relación, solo en aspectos como hablar o comer durante el viaje. La cabeza también participa en la orientación y decisiones, pero en menor medida. En general, el viaje se asocia más con el movimiento físico de las piernas y el desplazamiento."
"ocean","oceano","TANC3107",35,"female","action","Experimentar el océano principalmente con el torso y la respiración refleja la sensación de amplitud y respiración profunda que se asocia con estar en el mar. Las manos y pies no se usan tanto directamente, y no hay una conexión significativa con la boca o garganta en la percepción del océano. La sensación de inmensidad y la respiración profunda son las que más se relacionan con la experiencia del océano en la vida cotidiana."
"war","guerra","TANC3107",35,"female","action","Experimenté un poco con la cabeza y el torso porque en situaciones de guerra, las personas pueden pensar o planear (cabeza) y sentir una tensión física en el torso. La mano y el brazo también se usan mucho en acciones de lucha o defensa. La boca y la garganta no se relacionan directamente con la guerra en acciones cotidianas, y los pies o piernas no suelen estar involucrados en la experiencia directa de ese concepto en mi vida diaria."
"freshness","frescura","TANC3107",35,"female","action","Experimento frescura principalmente con las piernas al sentirme revitalizada al moverlas o al estar en movimiento, lo cual está asociado con sensación de frescura. La cabeza y la boca no se relacionan tanto con esa sensación, pero el movimiento de las piernas y el cuerpo en general ayuda a percibir esa sensación de frescura en el cuerpo."
"sponge","esponja","TANC3107",35,"female","action","Utilizo principalmente las manos y los brazos para manipular una esponja, como al limpiar o enjuagar. La boca y la garganta también participan al enjuagar o escurrir, pero en menor medida. El torso, pies y cabeza no suelen estar involucrados directamente en la acción de usar una esponja en mi experiencia cotidiana."
"death","muerte","TANC3107",35,"female","action","No suelo experimentar la idea de muerte a través del movimiento de mis pies o piernas, pero sí siento una sensación de final o pérdida que afecta principalmente mi torso, que representa mi cuerpo en su totalidad. La boca, cabeza y manos no están directamente relacionadas con la sensación de muerte en acciones cotidianas, por lo que les asigné valores bajos o cero."
