"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"treasure","tesoro","VATX5988",38,"male","action","Asocio 'tesoro' principalmente con la cabeza (pensar en algo valioso, recordar) y con la mano/brazo (sostener, guardar o desenterrar un objeto precioso). El torso tiene una reacción emocional leve (hincharse el pecho de orgullo por un logro valioso). La boca y el pie tienen poca relación, salvo por la expresión 'pie de página' o hablar de ello, pero no es la experiencia central."
"song","cancion","VATX5988",38,"male","action","La 'canción' se experimenta principalmente con la boca/garganta al cantarla o tararearla. La cabeza está muy involucrada al recordar la letra, la melodía y sentir la emoción. Manos/brazos y pies/piernas pueden marcar el ritmo o bailar. El torso tiene una participación menor, aunque a veces se siente la vibración o la respiración al cantar con fuerza."
"stone","piedra","VATX5988",38,"male","action","La piedra se experimenta principalmente con la mano/brazo al recogerla, lanzarla o examinarla, y con el pie/pierna al patearla o tropezar con ella. La cabeza interviene al observarla o pensar en su naturaleza, el torso casi no participa, y la boca/garganta no tienen una acción común asociada al concepto en la cultura mexicana."
"mask","mascara","VATX5988",38,"male","action","La 'MÁSCARA' se experimenta principalmente con la mano/brazo al manipularla, colocarla o ajustarla. La cabeza está directamente involucrada al llevarla puesta, sintiendo su contacto y presión. La boca/garganta, torso y pies/piernas no tienen una relación directa con la acción de usar una máscara, a menos que sea una máscara especializada, pero en el uso cotidiano no se asocian."
"gold","oro","VATX5988",38,"male","action","El 'oro' lo experimento principalmente con la mano/brazo al sostener, pesar o trabajar joyas o monedas. La cabeza (pensamiento) es clave para asociarlo con valor, lujo o riqueza. La boca/garganta tiene una ligera conexión por frases como 'palabra de oro' o por el brillo de un diente de oro. El torso tiene una relación muy débil, quizás por la idea de un medallón colgado. Los pies/piernas no tienen ninguna relación directa con el concepto en mi experiencia."
"engine","motor","VATX5988",38,"male","action","Para mí, 'motor' se experimenta principalmente con el pie/pierna al acelerar un carro o una moto, y con la mano/brazo al manejar el volante o cambiar velocidades. La cabeza está involucrada en la concentración y decisión, el torso en mantener la postura, y la boca/garganta casi no participa, salvo quizá por un grito de emoción."
"abyss","abismo","VATX5988",38,"male","action","Un abismo lo asocio principalmente con la sensación de vértigo y peligro de caer, por eso la mayor acción es con el pie/pierna (5), como al sentir el borde al asomarse. El torso (4) reacciona con un vacío o hundimiento. La cabeza (3) lo imagina o recuerda. La mano/brazo (2) podría intentar agarrarse. La boca/garganta (1) casi no participa, quizás con un grito ahogado."
"fire","fuego","VATX5988",38,"male","action","Como mexicano, experimento el 'fuego' principalmente con la mano/brazo al cocinar, prender una parrilla o una fogata. La cabeza (4) está involucrada al planear cómo controlarlo o recordar la sensación de su calor. El torso (3) siente su calor ambiental o el sofoco. El pie/pierna (2) puede alejarse de las llamas o patear leña. La boca/garganta (1) lo experimenta poco, quizá al comer algo muy picante (que en México decimos que 'quema') o al sentir aire caliente."
"art","arte","VEZB7517",34,"male","perceptual","El arte se experimenta principalmente por la vista (pintura, escultura), pero también puede evocar sensaciones corporales (emoción al ver una obra). El tacto es relevante en escultura o texturas. Lo auditivo y olfativo son menos directos, aunque hay arte sonoro o instalaciones con aromas. El gusto casi no se asocia, salvo en experiencias muy vanguardistas."
"power","poder","VEZB7517",34,"male","perceptual","El 'poder' lo siento principalmente como una sensación interna de fuerza y control (interoceptiva), lo asocio visualmente con posturas dominantes o símbolos de autoridad, y táctilmente con firmeza. El sonido de órdenes o discursos puede evocarlo, mientras que el gusto y olfato tienen poca relación directa en mi experiencia cultural."
"emptiness","vacio","VEZB7517",34,"male","perceptual","El 'vacío' se experimenta principalmente como una sensación interna fuerte, como en el pecho o el estómago, y se visualiza fácilmente como un espacio desolado o ausente. El tacto contribuye con la idea de falta de contacto o soledad. El sonido es muy tenue (silencio o eco), y no tiene asociación con olores o sabores concretos en mi percepción cultural."
"journey","viaje","VEZB7517",34,"male","perceptual","Para mí, un 'viaje' se experimenta sobre todo visualmente (paisajes nuevos, carreteras) y con sensaciones internas fuertes (emoción, cansancio, movimiento). El olor está presente pero no es central (aire del mar, bosque, gasolina), el sonido es parte del ambiente (motor, música, viento). El gusto y el tacto son menos relevantes, aunque a veces hay sabores locales o la sensación del asiento o la brisa."
"ocean","oceano","VEZB7517",34,"male","perceptual","El océano se experimenta fuertemente por la vista (su inmensidad y color), el tacto (la sensación del agua y la arena) y el sonido de las olas. El gusto y olfato son menos directos, pero asociamos el aire salado y el sabor salobre. La sensación interna es de calma o inmensidad al estar frente a él."
"war","guerra","VEZB7517",34,"male","perceptual","La guerra se experimenta visualmente (destrucción, explosiones) y auditivamente (disparos, gritos, explosiones) de forma intensa. El olfato evoca humo, pólvora y quemado. Las sensaciones interoceptivas son de angustia, miedo y tensión. El tacto puede relacionarse con vibraciones de explosiones o el manejo de objetos. El gusto tiene una asociación menor, quizá con el sabor a polvo o metálico del miedo."
"freshness","frescura","VEZB7517",34,"male","perceptual","La frescura la asocio mucho con el tacto, como el contacto con una superficie fría o una brisa; también con el gusto y olfato de frutas, verduras o agua fresca; la siento dentro del cuerpo al beber algo frío; visualmente la vinculo con colores verdes y azules claros; y casi no la relaciono con sonidos específicos."
"sponge","esponja","VEZB7517",34,"male","perceptual","La esponja se experimenta principalmente al tacto por su textura suave y absorbente, y a la vista por su forma y color. El olfato puede percibir un olor a húmedo o a limpio si tiene jabón, y al apretarla produce un sonido característico. No tiene sabor y la sensación interna es mínima, quizá de frescura al usarla."
"death","muerte","VEZB7517",34,"male","perceptual","La muerte se visualiza fuertemente en imágenes de velorios, tumbas o ausencia; se siente internamente como un vacío o frío; el tacto asocia a la frialdad de un cuerpo y el oído a llantos o silencio. El gusto y olfato son menos directos, pero pueden vincularse a lo amargo o al olor a flores y cera en un contexto fúnebre mexicano."
"bright","brillante","VEZB7517",34,"male","perceptual","La palabra 'brillante' se asocia principalmente con la vista, como un objeto que refleja mucha luz. También puede tener una cualidad táctil, como una superficie pulida y lisa. En menor medida, se puede relacionar con un sonido agudo o metálico, pero no con el gusto, olfato o sensaciones internas fuertes."
"flower","flor","VEZB7517",34,"male","perceptual","Una flor se experimenta fuertemente por la vista (colores, formas) y el olfato (su aroma característico). El tacto es relevante al sentir sus pétalos. El gusto es bajo, salvo en flores comestibles como la de calabaza. El sonido es casi nulo, a menos que se considere el viento entre ellas. Internamente, evoca sensaciones de calma o alegría, especialmente en contextos culturales como ofrendas o regalos."
"miracle","milagro","VEZB7517",34,"male","perceptual","Un milagro lo asocio fuertemente con una imagen visual, como un rayo de luz o una aparición, y con una sensación interna de asombro o escalofrío. No tiene un olor, sabor o sonido específico, aunque puede vincularse con murmullos de oración o el tacto de algo sagrado, pero de manera menos intensa."
"treasure","tesoro","VEZB7517",34,"male","perceptual","Un tesoro lo asocio inmediatamente con imágenes visuales fuertes, como un cofre lleno de monedas y joyas brillantes. Puedo imaginarme el tacto de las monedas frías y el peso del cofre. El sonido es leve, como el tintineo de las monedas. No tiene sabor ni olor específico, pero la emoción de encontrarlo genera una sensación interna de emoción o excitación."
"song","cancion","VEZB7517",34,"male","perceptual","Una canción se experimenta principalmente por el oído, de ahí la máxima puntuación auditiva. Puede evocar emociones y sensaciones corporales (interocepción), como nostalgia o alegría. A veces se asocia con imágenes de la letra o recuerdos visuales. No tiene relación con olfato o gusto, y el tacto es muy bajo, quizá por la vibración de los bajos en un concierto."
"stone","piedra","VEZB7517",34,"male","perceptual","Una piedra se ve con mucha claridad (visual 5) y su textura áspera o lisa es muy tangible al tocarla (haptic 4). Puede producir sonido al chocar con otra o ser lanzada (auditory 3). No tiene sabor (gustatory 0) y su olor es casi imperceptible, salvo en contextos muy específicos como después de la lluvia (olfactory 1). La sensación interna es baja, aunque puede asociarse con peso o dureza (interoceptive 2)."
"mask","mascara","VEZB7517",34,"male","perceptual","La 'máscara' se experimenta principalmente de forma visual (diseños, colores) y háptica (textura, ajuste en la cara). La interocepción es relevante por la sensación de calor o restricción al respirar. Puede tener un olor leve a tela o plástico nuevo. No tiene sabor y el sonido es mínimo, quizás el roce al ponérsela."
"gold","oro","VEZB7517",34,"male","perceptual","El oro se asocia inmediatamente con su brillo y color característico, por lo que la vista es dominante. Al tacto, se percibe como un metal frío, pesado y liso, como en una joya o moneda. El sonido es muy tenue, quizá el leve tintineo de una cadena. No tiene olor o sabor distintivos, y la sensación interna podría ser de valor o riqueza, pero es abstracta."
"engine","motor","VEZB7517",34,"male","perceptual","La palabra 'motor' me evoca inmediatamente la imagen visual de un motor de combustión o eléctrico, y el sonido característico que produce al funcionar. También se asocia a la vibración que se siente al tacto y dentro del cuerpo cuando está en marcha. Puede tener un olor a aceite, gasolina o calor metálico, pero es menos prominente. No tiene una experiencia relacionada con el gusto."
"abyss","abismo","VEZB7517",34,"male","perceptual","La palabra 'abismo' evoca principalmente una imagen visual poderosa de profundidad y vacío (como en un cañón o un hoyo profundo). Genera una fuerte sensación interoceptiva de vértigo, vacío en el estómago o ansiedad. Táctilmente, se puede asociar a la sensación de caer o de falta de apoyo. Auditivamente, quizá con un eco lejano o el viento. Casi no tiene relación con gusto u olor, salvo quizá un olor a humedad o tierra en ciertos contextos."
"fire","fuego","VEZB7517",34,"male","perceptual","El fuego se experimenta visualmente con llamas intensas y táctilmente por su calor, tiene un olor característico a humo o leña quemada, crepita al arder y puede generar una sensación interna de calidez o intranquilidad, pero su sabor no es una experiencia directa común."
"art","arte","VEZB7517",34,"male","action","El arte se experimenta mucho con las manos y brazos al pintar, esculpir o crear; la cabeza es clave para la imaginación y la visión; los pies pueden estar involucrados al visitar museos o en danza; la boca al expresar opiniones o cantar; el torso tiene una conexión más indirecta, quizá al sentir emoción ante una obra."
"power","poder","VEZB7517",34,"male","action","El 'poder' lo experimento principalmente con la mano/brazo porque es la acción de agarrar, controlar o construir cosas tangiblemente. Con la cabeza, al planear y tomar decisiones estratégicas. Con la boca/garganta, al expresar autoridad o influir con la palabra. El torso lo asocio más con la presencia, pero es menos activo. Los pies/piernas los veo como base, pero no como la herramienta principal para ejercer poder en mi vida diaria."
"emptiness","vacio","VEZB7517",34,"male","action","El 'vacío' lo experimento principalmente en el torso, como una sensación física de hueco o falta en el estómago o pecho (5). En la cabeza, se siente como un pensamiento de ausencia o falta de ideas claras (4). En la boca/garganta, puede asociarse a la sequedad o a la incapacidad de hablar cuando hay un vacío emocional (3). En los pies/piernas, se relaciona con la inestabilidad o falta de firmeza para avanzar (2). En la mano/brazo, es la acción menos vinculada, quizá como un gesto de abrir las manos y no encontrar nada (1)."
"journey","viaje","VEZB7517",34,"male","action","Para mí, 'viaje' se experimenta sobre todo con las piernas y pies, porque implican el movimiento y traslado físico. El torso (4) está involucrado en el equilibrio y en sentir el trayecto. La cabeza (3) representa la observación y el asombro. Las manos/brazos (3) son para cargar maletas o manejar. La boca/garganta (2) es menos directa, aunque se asocia con probar comida nueva o platicar del viaje."
"ocean","oceano","VEZB7517",34,"male","action","Le doy la calificación más alta a la cabeza porque el océano se experimenta principalmente a través de la vista (su inmensidad, color), el olor (la brisa salada) y el sonido (las olas). El pie/pierna tiene un 4 por la acción de caminar por la playa, sentir la arena y el agua fría. La mano/brazo y el torso tienen un 3 por acciones como nadar, flotar o sentir el roce del agua y el viento. La boca/garganta tiene un 2 porque, aunque se puede saborear la sal o tomar algo en la playa, no es la forma principal de experimentarlo."
"war","guerra","VEZB7517",34,"male","action","La 'guerra' se experimenta sobre todo en la cabeza por la planificación, el estrés y el trauma mental. Con la mano/brazo al manipular armas o herramientas. El pie/pierna está asociado al desplazamiento y la huida. El torso puede sentir la tensión, pero es menos directo. La boca/garganta tiene poca relación, excepto quizá por gritos de órdenes o dolor, pero no es lo central."
"freshness","frescura","VEZB7517",34,"male","action","La 'frescura' se experimenta más intensamente con la boca/garganta al beber algo frío o comer un helado. En la cabeza, la sensación del viento fresco o un paño húmedo en la frente es muy característica. El torso siente frescura al usar ropa ligera o al recibir una brisa. Los pies/piernas y manos/brazos también perciben frescura, por ejemplo al caminar descalzo o tocar agua fresca, pero de manera menos central en el concepto."
"sponge","esponja","VEZB7517",34,"male","action","Una esponja se experimenta casi exclusivamente con la mano/brazo, ya que es con lo que la sostenemos, apretamos y usamos para limpiar superficies. La cabeza recibe un 1 solo por la posible asociación mental o visual con el concepto. Las otras partes del cuerpo no tienen una relación directa con la acción de usar una esponja en la vida cotidiana."
"death","muerte","VEZB7517",34,"male","action","La 'muerte' se experimenta más en la cabeza por los pensamientos, recuerdos y el miedo asociado. En el torso, como un vacío o peso en el pecho. En la boca/garganta, por el nudo al hablar de ella o el silencio. Con la mano/brazo, al tocar un cuerpo sin vida o despedirse. Con el pie/pierna, muy poco, quizá al huir simbólicamente de ella o pararse frente a una tumba."
"bright","brillante","VEZB7517",34,"male","action","Califico así porque 'brillante' lo asocio principalmente con la inteligencia o una idea súbita, lo cual se experimenta en la cabeza (como un 'foco' encendido). También se puede experimentar con la mano al pulir algo hasta darle brillo. Con la boca podría ser al describir algo brillante, pero es más indirecto. Con el torso o las piernas no encuentro una relación directa de acción."
"flower","flor","VEZB7517",34,"male","action","Principalmente experimento una flor con la mano/brazo al tocarla, olerla o arreglarla en un jarrón. La cabeza está involucrada al inclinarla para admirarla o al pensar en su belleza. El torso puede participar al inclinarse hacia ella, y la boca al mencionar su nombre o describirla. Los pies/piernas tienen poca relación directa, excepto quizás al caminar hacia donde está."
"miracle","milagro","VEZB7517",34,"male","action","Un milagro se experimenta sobre todo en la cabeza, como una revelación o un pensamiento asombroso que cambia la percepción. Con la mano/brazo, porque a menudo se asocia con gestos de señalar, recibir o tocar algo divino. La boca/garganta para expresar la admiración o narrar el hecho. El torso, donde a veces se siente una emoción intensa, y los pies/piernas con la menor intensidad, aunque se puede asociar con arrodillarse o acudir a un lugar sagrado."
"treasure","tesoro","VEZB7517",34,"male","action","Un 'tesoro' lo asocio principalmente con una idea mental (cabeza), como algo valioso que se guarda en el pensamiento o la memoria. También implica la acción de sostenerlo o protegerlo con las manos/brazos. La boca/garganta tiene una ligera relación por la expresión de asombro o por 'tragarse' la emoción al encontrarlo. El torso recibe una baja calificación por la sensación interna de emoción, y los pies/piernas prácticamente no participan, ya que un tesoro no se experimenta típicamente con acciones de caminar o patear."
"song","cancion","VEZB7517",34,"male","action","Una canción se experimenta principalmente con la boca/garganta al cantarla o tararearla, y con la cabeza al escucharla, recordarla o imaginarla. El torso puede vibrar con el ritmo o la emoción. Las manos/brazos pueden marcar el compás, pero es secundario. Los pies/piernas pueden moverse al ritmo, pero no es la parte central de la experiencia para mí."
"stone","piedra","VEZB7517",34,"male","action","La experiencia más directa con una piedra es con la mano/brazo: lanzarla, cargarla o examinarla. El pie/pierna tiene una interacción media, como patearla o tropezarse. La cabeza (excluyendo boca) es baja, quizás al imaginarla o recordarla. El torso es bajo, como al cargar peso contra él. La boca/garganta no tiene relación alguna en mi experiencia cotidiana con una piedra."
"mask","mascara","VEZB7517",34,"male","action","La palabra 'MASCARA' la experimento principalmente con la cabeza, porque es donde se coloca y se siente físicamente, y con la mano/brazo, porque es con lo que la sujeto, ajusto y me la pongo. La boca/garganta tiene una participación media porque al usarla, a veces se siente la respiración o el calor atrapado. El torso y el pie/pierna no tienen una relación directa con la experiencia de una máscara en la cultura mexicana cotidiana."
"gold","oro","VEZB7517",34,"male","action","El oro lo experimento principalmente con la mano/brazo porque lo asocio con sostener, tocar o trabajar el metal (como en joyería o al manejar monedas). Con la cabeza, pienso en él como un concepto de valor o riqueza (mental). Con la boca/garganta, solo un poco por la idea de 'sabor a oro' en bebidas o comida fina, pero es muy secundario. No lo relaciono con acciones del torso o pies/piernas."
"engine","motor","VEZB7517",34,"male","action","Para mí, 'motor' se experimenta principalmente con las manos/brazos al manipularlo o repararlo, y con los pies/piernas al controlar un vehículo. El torso está involucrado en la postura y fuerza al trabajar con motores pesados. La cabeza se usa para pensar en su funcionamiento, pero la boca/garganta no tienen una acción directa, a menos que sea por el sonido, pero no es una acción que yo realice con ella."
"abyss","abismo","VEZB7517",34,"male","action","Un 'abismo' lo asocio fuertemente con la sensación física de vértigo o vacío al mirar hacia abajo desde un borde, por lo que las piernas/pies (5) sienten la inestabilidad y el torso (4) el vacío en el estómago. La cabeza (3) lo imagina y procesa el miedo. La boca/garganta (2) puede sentir un nudo o un grito sofocado. Las manos/brazos (1) tienen menos relación, quizás para agarrarse o alejarse del borde."
"fire","fuego","VEZB7517",34,"male","action","El 'fuego' se experimenta mucho con la mano/brazo al cocinar, prender un cerillo o una fogata. Con la boca/garganta al sentir el calor de una bebida o comida caliente, o al soplar para avivarlo. Con la cabeza al pensarlo o imaginarlo, y al sentir su calor en la cara. El torso puede sentir su calor radiante, pero es menos directo. Los pies/piernas tienen poca interacción, quizás al patear leña o alejarse de las llamas."
"art","arte","VOHY1979",35,"male","perceptual","El arte se experimenta principalmente de forma visual (pintura, escultura) y táctil (texturas, materiales). Puede evocar sensaciones internas de emoción o asombro. A veces está ligado a sonidos (música, performance) y raramente a olores (talleres, óleo). No tiene una relación directa con el gusto en mi experiencia."
"power","poder","VOHY1979",35,"male","perceptual","El 'poder' se experimenta visualmente en símbolos como banderas o edificios, y auditivamente en discursos o música épica. Se siente fuertemente en el cuerpo como una sensación de fuerza o dominio. No tiene un sabor u olor definido, y el tacto es secundario, asociado quizá a objetos de autoridad."
"emptiness","vacio","VOHY1979",35,"male","perceptual","El 'vacío' lo visualizo claramente como un espacio desocupado, amplio y sin objetos, por eso la vista es máxima. En el tacto lo asocio con la falta de resistencia, como meter la mano en un lugar donde no hay nada. Lo interoceptivo viene de la sensación de soledad o hueco en el estómago que a veces lo acompaña. El sonido es muy tenue, como un eco lejano o silencio absoluto. No tiene olor ni sabor para mí."
"journey","viaje","VOHY1979",35,"male","perceptual","Un viaje se experimenta sobre todo visualmente (paisajes, lugares nuevos) y con sensaciones internas (emoción, cansancio, anticipación). El tacto está presente al sentir el asiento, el viento o el equipaje, y el oído en los sonidos del transporte o de un nuevo entorno. El olfato y gusto son menos directos, pero pueden asociarse a olores de estaciones, comida local o el aire del mar o la montaña."
"ocean","oceano","VOHY1979",35,"male","perceptual","El océano evoca una fuerte imagen visual de inmensidad y color, el sonido constante de las olas, la sensación táctil del agua y la arena, un olor a sal y humedad, y un sabor salado leve. La interocepción es moderada por la sensación de calma o inmensidad que puede provocar en el cuerpo."
"war","guerra","VOHY1979",35,"male","perceptual","La guerra se visualiza con imágenes intensas de destrucción y se escucha con explosiones y gritos. Se siente en el cuerpo como tensión y miedo, y el tacto percibe vibraciones y golpes. El olfato evoca humo y pólvora, mientras que el gusto tiene una asociación menos directa, quizá con sabor metálico o tierra."
"freshness","frescura","VOHY1979",35,"male","perceptual","La frescura en México se asocia mucho con el tacto, como sentir el aire fresco de la mañana o el agua fría. El olfato la capta en el olor a tierra mojada o a hierba recién cortada. La vista la percibe en colores verdes y ambientes limpios. El gusto la encuentra en alimentos como frutas frías o agua fresca. La sensación corporal es de alivio y revitalización, especialmente con el calor. El sonido es menos directo, aunque a veces se vincula con el viento o el agua corriente."
"sponge","esponja","VOHY1979",35,"male","perceptual","La esponja se experimenta principalmente por la vista (se ve su forma y color) y el tacto (su textura húmeda o seca, suave o áspera). Puede tener un olor característico a humedad o jabón cuando está usada. El sonido es bajo, solo al exprimirla. No genera una sensación interna fuerte y no se asocia con el gusto, a menos que sea una esponja de cocina que haya tenido contacto con alimentos, pero no es algo que se saboree."
"death","muerte","VOHY1979",35,"male","perceptual","La muerte se visualiza fuertemente en imágenes de ausencia, velorios o tumbas; se siente internamente como un vacío o pesadez en el pecho. El tacto y olfato se asocian a lo frío o al olor a flores marchitas en un contexto funerario. No tiene sabor y el sonido es casi irrelevante, quizás solo el silencio que la acompaña."
"bright","brillante","VOHY1979",35,"male","perceptual","La palabra 'brillante' se asocia principalmente con la vista, como un destello o luz intensa. También puede sentirse al tacto en superficies pulidas, y en un sentido figurado, un sonido o idea 'brillante' puede percibirse auditivamente. No tiene relación con gusto u olfato, y la sensación interna es mínima, quizá como una emoción de asombro."
"flower","flor","VOHY1979",35,"male","perceptual","La flor se experimenta principalmente por la vista, por sus colores y formas. El olfato es clave por su aroma, y el tacto por la textura de sus pétalos. Algunas flores son comestibles (como la de calabaza) y pueden dar gusto. La interocepción se activa con la sensación de frescura o alegría que provoca. El sonido es lo menos asociado, salvo quizá el susurro del viento entre ellas."
"miracle","milagro","VOHY1979",35,"male","perceptual","Un milagro se experimenta sobre todo como una sensación interna profunda de asombro, esperanza o alivio (interocepción alta). Visualmente, lo asocio con imágenes de luz, destellos o escenas que cambian de manera inesperada. El tacto es bajo, aunque quizás con un escalofrío. El sonido podría ser un susurro o un silencio impactante. El olfato y el gusto son casi irrelevantes, salvo quizás un aroma a incienso en un contexto religioso."
"treasure","tesoro","VOHY1979",35,"male","perceptual","Un tesoro lo asocio inmediatamente con la vista (cofres, joyas, monedas antiguas) y la sensación táctil de sostenerlo. La interocepción es por la emoción de hallarlo. El olor a viejo o metal puede estar presente, y el sonido es débil (monedas al chocar). No tiene sabor."
"song","cancion","VOHY1979",35,"male","perceptual","La canción se experimenta principalmente por el oído, pero también genera una fuerte sensación interna de emoción o recuerdo. Puede evocarse visualmente al pensar en un video o concierto, pero el gusto y olfato no aplican, y el tacto es muy indirecto (como la vibración de un bajo)."
"stone","piedra","VOHY1979",35,"male","perceptual","La piedra se experimenta principalmente por la vista (su forma y color) y el tacto (su textura áspera y peso). El gusto es irrelevante, el olor es casi nulo a menos que esté húmeda o tenga tierra, y el sonido aparece al golpearla o arrastrarla. La sensación interna es baja, aunque puedo asociarla con la pesadez o una sensación de solidez."
"mask","mascara","VOHY1979",35,"male","perceptual","La 'máscara' se experimenta principalmente de forma visual (diseños, colores) y háptica (textura, ajuste en la cara). Puede tener un olor característico a plástico, tela o goma. La sensación interoceptiva surge por la presión en la piel y la respiración algo restringida. No tiene sabor y el sonido es casi irrelevante, quizás el roce al ponérsela."
"gold","oro","VOHY1979",35,"male","perceptual","El oro se experimenta principalmente por la vista, por su brillo y color característicos; también se puede sentir su peso y textura fría y lisa al tacto. No tiene sabor u olor perceptibles, y la sensación interna es baja, aunque puede evocar una sensación de valor o riqueza. El sonido es casi nulo, salvo el leve tintineo si es joyería."
"engine","motor","VOHY1979",35,"male","perceptual","La palabra 'motor' la asocio inmediatamente con la vista de un motor, ya sea de auto o máquina, y con su sonido característico. Puedo sentir la vibración (tacto) y la sensación interna de fuerza o movimiento. A veces huele a gasolina, aceite o calor. No tiene sabor."
"abyss","abismo","VOHY1979",35,"male","perceptual","Un abismo se experimenta principalmente como una imagen visual profunda y vertiginosa (como el Cañón del Sumidero). Genera una sensación corporal de vacío en el estómago o vértigo. Puede asociarse al sonido del viento silbando en la profundidad. No tiene olor o sabor específico, y el tacto se relaciona con la idea de caída o vacío."
"fire","fuego","VOHY1979",35,"male","perceptual","El fuego se experimenta fuertemente por la vista (llamas y luz), el tacto (calor intenso) y el olfato (olor a leña quemada o humo). Se siente en el cuerpo como calor penetrante y se escucha su crepitar. El gusto es menos directo, asociado quizá al sabor a ahumado en los alimentos."
"art","arte","VOHY1979",35,"male","action","El arte se experimenta principalmente con las manos al crear (pintar, esculpir) y con la cabeza al imaginar y concebir ideas. La boca y garganta participan al expresar arte verbal o cantar. El torso puede sentir emoción ante una obra, pero es menos directo. Los pies y piernas tienen una conexión mínima, quizás al visitar un museo o bailar, pero no es la acción central para experimentar 'arte'."
"power","poder","VOHY1979",35,"male","action","El 'PODER' lo experimento mucho con la cabeza, porque es donde se gesta la voluntad y la decisión; con la mano/brazo, que es la extensión física para ejecutar el control y la fuerza; con el torso, como centro de la presencia y seguridad; con la boca/garganta, al expresar autoridad y dar órdenes; y con el pie/pierna, que representa la base y el movimiento para imponerse, aunque en menor grado."
"emptiness","vacio","VOHY1979",35,"male","action","El 'vacío' lo experimento principalmente en el torso, como una sensación física de hueco o falta en el estómago o pecho (5). En la cabeza, se siente como un pensamiento de ausencia o falta de ideas (4). En las piernas, puede sentirse como debilidad o falta de firmeza para avanzar (3). En la boca/garganta, a veces se asocia con un nudo o sequedad por la emoción (2). Con las manos/brazos, la acción es mínima, quizá un gesto de abrir las palmas para mostrar que no hay nada (1)."
"journey","viaje","VOHY1979",35,"male","action","Como mexicano, experimento 'VIAJE' principalmente con los pies/piernas (5) porque implica movimiento físico y traslado. La cabeza (4) está muy involucrada en la planificación, el recuerdo y la observación del paisaje. La mano/brazo (3) y el torso (3) participan al cargar maletas o acomodarse en el transporte. La boca/garganta (2) tiene una participación menor, relacionada con hablar del destino o saborear comidas típicas durante el trayecto."
"ocean","oceano","VOHY1979",35,"male","action","El océano lo experimento principalmente con los pies y piernas al caminar por la playa, meterme al agua o nadar. La cabeza (vista, olfato, sonido) es clave para percibir su inmensidad y olor. El torso siente el agua al sumergirse y el frío/calor. Las manos interactúan al tocar la arena, recoger conchas o remar, pero es menos central. La boca tiene un rol menor, quizá al probar la sal del agua o comer algo en la playa."
"war","guerra","VOHY1979",35,"male","action","Asocio la guerra principalmente con la acción de las manos/brazos (disparar, empuñar armas, combatir) y el movimiento de pies/piernas (avanzar, marchar, huir). La cabeza tiene un papel importante en la estrategia, el mando y el recuerdo traumático. La boca/garganta se relaciona con gritos de combate, órdenes o cantos patrióticos. El torso lo siento menos involucrado directamente, aunque puede ser el lugar de heridas y de emociones viscerales como el miedo o la rabia."
"freshness","frescura","VOHY1979",35,"male","action","La 'frescura' la experimento sobre todo al beber algo frío o comer un helado, por eso la boca/garganta es máxima. El torso siente frescura con una brisa o al ponerse una camisa de algodón ligero. La cabeza la asocio con el aire fresco en el rostro y el cabello. Las manos pueden tocar algo fresco, pero es menos intenso, y los pies/piernas casi no la experimentan directamente, a menos de meterlos en agua fría, que no es tan cotidiano."
"sponge","esponja","VOHY1979",35,"male","action","Una esponja se experimenta casi exclusivamente con las manos y los brazos, ya que es un objeto que se agarra, se aprieta y se usa para limpiar superficies. No tiene una relación sensorial o de acción con los pies, el torso, la cabeza o la boca en el uso cotidiano típico en el contexto mexicano."
"death","muerte","VOHY1979",35,"male","action","La 'muerte' se experimenta profundamente en la cabeza como un concepto abstracto y emocional que duele (5). En el torso, como un peso o vacío en el pecho y el corazón (4). En la boca/garganta, con un nudo o sequedad ante la pena (3). En la mano/brazo, con poca acción directa, quizás al dar un último adiós o sentir impotencia (2). En el pie/pierna, casi nada, salvo la idea simbólica de 'dar el último paso' o la parálisis ante el shock (1)."
"bright","brillante","VOHY1979",35,"male","action","Asocio 'brillante' principalmente con la cabeza por la idea de inteligencia o una idea luminosa. Con la mano/brazo por acciones como pulir o hacer brillar un objeto. El torso y pie/pierna tienen poca relación, y la boca/garganta ninguna, ya que no es una cualidad que se experimente al hablar o comer."
"flower","flor","VOHY1979",35,"male","action","Como mexicano, experimento 'flor' principalmente con la mano/brazo al arreglarlas, ofrecer un ramo o tocarlas. La cabeza (4) está involucrada al observarlas detenidamente, admirar su belleza y asociarlas con recuerdos o símbolos como la flor de cempasúchil. La boca/garganta (2) al mencionarlas, olerlas o en el contexto de infusiones como la manzanilla. El torso (1) tiene una conexión mínima, quizás al llevar una flor en el pecho en ocasiones especiales. El pie/pierna (0) no tiene relación directa, ya que no interactuamos con las flor pisándolas o usando las piernas de manera significativa."
"miracle","milagro","VOHY1979",35,"male","action","Un milagro se experimenta profundamente con la boca/garganta al expresar asombro, agradecimiento o al rezar; con la cabeza al pensarlo, creerlo o maravillarse; con las manos al juntarlas para orar o señalar algo prodigioso; con el torso al sentir una emoción intensa; y poco con pies/piernas, aunque uno podría arrodillarse."
